Date,High,Low,Open,Close,Volume,Adj Close
2017-12-08,8850.0,8700.0,8700.0,8775.0,1299300.0,7691.77978515625
2017-12-11,8900.0,8700.0,8775.0,8700.0,1581200.0,7626.037109375
2017-12-12,8825.0,8725.0,8725.0,8800.0,2017400.0,7713.6953125
2017-12-13,8850.0,8750.0,8800.0,8775.0,2723400.0,7691.77978515625
2017-12-14,8850.0,8700.0,8850.0,8800.0,4387300.0,7713.6953125
2017-12-15,8800.0,8600.0,8800.0,8725.0,11590100.0,7647.95263671875
2017-12-18,8925.0,8675.0,8725.0,8925.0,3682000.0,7823.26416015625
2017-12-19,8975.0,8775.0,8925.0,8875.0,2925000.0,7779.435546875
2017-12-20,8925.0,8725.0,8850.0,8925.0,3561800.0,7823.26416015625
2017-12-21,9125.0,8925.0,8950.0,9075.0,10573300.0,7954.74658203125
2017-12-22,9150.0,8850.0,9075.0,9000.0,3190600.0,7889.0048828125
2017-12-25,9000.0,9000.0,9000.0,9000.0,0.0,7889.0048828125
2017-12-26,9000.0,9000.0,9000.0,9000.0,0.0,7889.0048828125
2017-12-27,9100.0,8875.0,9000.0,9000.0,2361800.0,7889.0048828125
2017-12-28,9000.0,8750.0,9000.0,8900.0,6811300.0,7801.35009765625
2017-12-29,9000.0,8875.0,8900.0,8900.0,5181700.0,7801.35009765625
2018-01-01,8900.0,8900.0,8900.0,8900.0,0.0,7801.35009765625
2018-01-02,9275.0,8750.0,8750.0,9100.0,5599400.0,7976.66015625
2018-01-03,9100.0,8825.0,9075.0,9100.0,4366800.0,7976.66015625
2018-01-04,9125.0,8925.0,9100.0,9125.0,2862200.0,7998.5751953125
2018-01-05,9275.0,9000.0,9125.0,9275.0,1810300.0,8130.05908203125
2018-01-08,9275.0,8875.0,9275.0,9000.0,8825800.0,7889.0048828125
2018-01-09,9025.0,8825.0,9025.0,8875.0,8099000.0,7779.435546875
2018-01-10,8925.0,8675.0,8875.0,8725.0,23830700.0,7647.95263671875
2018-01-11,8775.0,8625.0,8675.0,8725.0,13582800.0,7647.95263671875
2018-01-12,8875.0,8750.0,8750.0,8850.0,6192400.0,7757.52099609375
2018-01-15,8900.0,8725.0,8900.0,8850.0,3709200.0,7757.52099609375
2018-01-16,8900.0,8775.0,8900.0,8850.0,10673500.0,7757.52099609375
2018-01-17,8925.0,8800.0,8850.0,8875.0,8573100.0,7779.435546875
2018-01-18,8925.0,8825.0,8875.0,8875.0,7097200.0,7779.435546875
2018-01-19,8900.0,8575.0,8900.0,8700.0,18329300.0,7626.037109375
2018-01-22,8725.0,8650.0,8700.0,8700.0,14068700.0,7626.037109375
2018-01-23,8850.0,8725.0,8800.0,8850.0,7788500.0,7757.52099609375
2018-01-24,8875.0,8775.0,8875.0,8850.0,12676600.0,7757.52099609375
2018-01-25,8875.0,8800.0,8850.0,8825.0,7479000.0,7735.6083984375
2018-01-26,8850.0,8775.0,8825.0,8825.0,3105800.0,7735.6083984375
2018-01-29,8875.0,8775.0,8825.0,8875.0,3686400.0,7779.435546875
2018-01-30,8875.0,8700.0,8875.0,8700.0,10278600.0,7626.037109375
2018-01-31,8750.0,8675.0,8675.0,8725.0,7407400.0,7647.95263671875
2018-02-01,8825.0,8700.0,8825.0,8700.0,3019700.0,7626.037109375
2018-02-02,8875.0,8750.0,8800.0,8800.0,6075700.0,7713.6953125
2018-02-05,8800.0,8675.0,8700.0,8750.0,3366700.0,7669.86669921875
2018-02-06,8800.0,8675.0,8700.0,8750.0,6984600.0,7669.86669921875
2018-02-07,8825.0,8750.0,8750.0,8825.0,3048600.0,7735.6083984375
2018-02-08,8950.0,8750.0,8825.0,8950.0,6702000.0,7845.1767578125
2018-02-09,8950.0,8750.0,8750.0,8925.0,2997700.0,7823.26416015625
2018-02-12,8950.0,8875.0,8925.0,8900.0,4221100.0,7801.35009765625
2018-02-13,8925.0,8875.0,8900.0,8900.0,2290900.0,7801.35009765625
2018-02-14,8950.0,8850.0,8850.0,8950.0,1151800.0,7845.1767578125
2018-02-15,9000.0,8950.0,8950.0,8975.0,4885100.0,7867.09130859375
2018-02-16,8975.0,8975.0,8975.0,8975.0,0.0,7867.09130859375
2018-02-19,9100.0,8975.0,9000.0,9100.0,2251200.0,7976.66015625
2018-02-20,9075.0,8825.0,9075.0,8875.0,4421100.0,7779.435546875
2018-02-21,8900.0,8775.0,8900.0,8825.0,3621700.0,7735.6083984375
