Date,High,Low,Open,Close,Volume,Adj Close
2017-12-08,635.0,605.0,605.0,625.0,45310200.0,596.9009399414062
2017-12-11,630.0,600.0,625.0,605.0,16493100.0,577.8001098632812
2017-12-12,615.0,600.0,605.0,605.0,11540300.0,577.8001098632812
2017-12-13,625.0,605.0,605.0,620.0,9749200.0,592.1257934570312
2017-12-14,640.0,620.0,620.0,635.0,16982600.0,606.451416015625
2017-12-15,640.0,625.0,635.0,630.0,10841200.0,601.6762084960938
2017-12-18,645.0,630.0,640.0,635.0,9895500.0,606.451416015625
2017-12-19,650.0,635.0,640.0,645.0,16647700.0,616.0018310546875
2017-12-20,650.0,625.0,645.0,630.0,9719700.0,601.6762084960938
2017-12-21,640.0,625.0,630.0,625.0,9024500.0,596.9009399414062
2017-12-22,640.0,625.0,630.0,630.0,7568100.0,601.6762084960938
2017-12-25,630.0,630.0,630.0,630.0,0.0,601.6762084960938
2017-12-26,630.0,630.0,630.0,630.0,0.0,601.6762084960938
2017-12-27,640.0,630.0,635.0,635.0,11145100.0,606.451416015625
2017-12-28,640.0,620.0,635.0,620.0,30355400.0,592.1257934570312
2017-12-29,630.0,625.0,625.0,625.0,23985600.0,596.9009399414062
2018-01-01,625.0,625.0,625.0,625.0,0.0,596.9009399414062
2018-01-02,645.0,625.0,635.0,635.0,36621000.0,606.451416015625
2018-01-03,655.0,630.0,635.0,630.0,43607600.0,601.6762084960938
2018-01-04,645.0,635.0,635.0,640.0,15064900.0,611.2266235351562
2018-01-05,660.0,645.0,645.0,655.0,49323700.0,625.55224609375
2018-01-08,660.0,640.0,660.0,650.0,31920500.0,620.7770385742188
2018-01-09,680.0,650.0,655.0,655.0,51688900.0,625.55224609375
2018-01-10,665.0,645.0,655.0,650.0,20774300.0,620.7770385742188
2018-01-11,660.0,645.0,655.0,650.0,14235700.0,620.7770385742188
2018-01-12,670.0,645.0,650.0,665.0,66859000.0,635.1026611328125
2018-01-15,680.0,660.0,670.0,660.0,52828200.0,630.3274536132812
2018-01-16,720.0,665.0,665.0,705.0,236009800.0,673.3043212890625
2018-01-17,740.0,690.0,705.0,730.0,242283100.0,697.1803588867188
2018-01-18,775.0,730.0,750.0,740.0,276688800.0,706.7307739257812
2018-01-19,765.0,735.0,745.0,760.0,91891800.0,725.8316650390625
2018-01-22,790.0,765.0,765.0,775.0,142992100.0,740.1572265625
2018-01-23,810.0,775.0,780.0,800.0,153083300.0,764.0332641601562
2018-01-24,815.0,780.0,805.0,780.0,93794700.0,744.9324340820312
2018-01-25,870.0,810.0,810.0,845.0,352356500.0,807.0101318359375
2018-01-26,875.0,855.0,860.0,855.0,136492700.0,816.560546875
2018-01-29,915.0,865.0,875.0,905.0,289138600.0,864.3126220703125
2018-01-30,940.0,885.0,920.0,910.0,315950100.0,869.087890625
