Date,High,Low,Open,Close,Volume,Adj Close
2017-12-04,690.0,685.0,685.0,685.0,336800.0,571.7944946289062
2017-12-05,690.0,685.0,685.0,685.0,3323600.0,571.7944946289062
2017-12-06,690.0,685.0,685.0,690.0,1505000.0,575.9682006835938
2017-12-07,690.0,680.0,685.0,690.0,8034200.0,575.9682006835938
2017-12-08,690.0,685.0,685.0,685.0,2849500.0,571.7944946289062
2017-12-11,685.0,685.0,685.0,685.0,1496900.0,571.7944946289062
2017-12-12,690.0,685.0,690.0,690.0,490700.0,575.9682006835938
2017-12-13,690.0,685.0,685.0,690.0,4918600.0,575.9682006835938
2017-12-14,690.0,685.0,685.0,685.0,5950600.0,571.7944946289062
2017-12-15,685.0,685.0,685.0,685.0,2950000.0,571.7944946289062
2017-12-18,685.0,685.0,685.0,685.0,700.0,571.7944946289062
2017-12-19,695.0,680.0,685.0,685.0,1488000.0,571.7944946289062
2017-12-20,690.0,690.0,690.0,690.0,200.0,575.9682006835938
2017-12-21,690.0,630.0,690.0,675.0,5148300.0,563.4472045898438
2017-12-22,690.0,675.0,675.0,690.0,82200.0,575.9682006835938
2017-12-25,690.0,690.0,690.0,690.0,0.0,575.9682006835938
2017-12-26,690.0,690.0,690.0,690.0,0.0,575.9682006835938
2017-12-27,690.0,680.0,690.0,690.0,19400.0,575.9682006835938
2017-12-28,690.0,685.0,690.0,690.0,7100.0,575.9682006835938
2017-12-29,680.0,680.0,680.0,680.0,7100.0,567.620849609375
2018-01-01,680.0,680.0,680.0,680.0,0.0,567.620849609375
2018-01-02,680.0,675.0,680.0,675.0,51100.0,563.4472045898438
2018-01-03,680.0,675.0,675.0,680.0,7700.0,567.620849609375
2018-01-04,675.0,675.0,675.0,675.0,81400.0,563.4472045898438
2018-01-05,690.0,675.0,675.0,675.0,4396800.0,563.4472045898438
2018-01-08,675.0,675.0,675.0,675.0,192400.0,563.4472045898438
2018-01-09,675.0,665.0,675.0,675.0,1317800.0,563.4472045898438
2018-01-10,695.0,675.0,685.0,680.0,293700.0,567.620849609375
2018-01-11,680.0,665.0,680.0,675.0,1113600.0,563.4472045898438
2018-01-12,675.0,660.0,665.0,675.0,481800.0,563.4472045898438
2018-01-15,665.0,660.0,665.0,660.0,1061300.0,550.9260864257812
2018-01-16,680.0,675.0,680.0,680.0,1101600.0,567.620849609375
2018-01-17,685.0,670.0,670.0,680.0,2193700.0,567.620849609375
2018-01-18,685.0,680.0,685.0,680.0,1825400.0,567.620849609375
2018-01-19,685.0,680.0,685.0,680.0,3700.0,567.620849609375
2018-01-22,680.0,675.0,680.0,680.0,110500.0,567.620849609375
2018-01-23,680.0,675.0,680.0,680.0,3564700.0,567.620849609375
2018-01-24,690.0,675.0,680.0,680.0,480300.0,567.620849609375
2018-01-25,680.0,675.0,680.0,675.0,1006800.0,563.4472045898438
2018-01-26,680.0,675.0,675.0,675.0,48000.0,563.4472045898438
2018-01-29,680.0,670.0,670.0,675.0,1484100.0,563.4472045898438
2018-01-30,680.0,670.0,670.0,675.0,374000.0,563.4472045898438
2018-01-31,680.0,670.0,670.0,680.0,560200.0,567.620849609375
2018-02-01,690.0,680.0,680.0,680.0,4431300.0,567.620849609375
2018-02-02,690.0,680.0,685.0,685.0,1300600.0,571.7944946289062
2018-02-05,690.0,680.0,685.0,685.0,587200.0,571.7944946289062
2018-02-06,700.0,680.0,680.0,690.0,9386000.0,575.9682006835938
2018-02-07,710.0,690.0,700.0,710.0,6328900.0,592.6629028320312
2018-02-08,710.0,690.0,710.0,705.0,1788800.0,588.4891967773438
2018-02-09,705.0,690.0,705.0,700.0,1048200.0,584.3155517578125
2018-02-12,710.0,690.0,700.0,705.0,4090300.0,588.4891967773438
2018-02-13,710.0,700.0,705.0,700.0,442700.0,584.3155517578125
2018-02-14,710.0,700.0,700.0,710.0,5700.0,592.6629028320312
2018-02-15,740.0,710.0,710.0,740.0,13876100.0,617.7050170898438
2018-02-16,740.0,740.0,740.0,740.0,0.0,617.7050170898438
2018-02-19,770.0,740.0,750.0,760.0,866400.0,634.3997802734375
2018-02-20,920.0,760.0,760.0,850.0,5929500.0,709.5260009765625
2018-02-21,865.0,820.0,850.0,825.0,1198800.0,688.6575927734375
2018-02-22,845.0,820.0,825.0,835.0,420600.0,697.0049438476562
2018-02-23,840.0,800.0,835.0,805.0,493800.0,671.962890625
2018-02-26,825.0,795.0,805.0,795.0,269600.0,663.6155395507812
2018-02-27,850.0,795.0,795.0,800.0,374000.0,667.7892456054688
2018-02-28,830.0,800.0,820.0,830.0,222600.0,692.831298828125
2018-03-01,860.0,800.0,850.0,800.0,1508300.0,667.7892456054688
2018-03-02,860.0,800.0,845.0,855.0,1013400.0,713.6996459960938
2018-03-05,860.0,835.0,855.0,840.0,122300.0,701.1786499023438
2018-03-06,865.0,840.0,840.0,850.0,64900.0,709.5260009765625
2018-03-07,870.0,830.0,860.0,835.0,762900.0,697.0049438476562
2018-03-08,845.0,790.0,845.0,815.0,163900.0,680.3102416992188
2018-03-09,825.0,800.0,825.0,820.0,160400.0,684.4839477539062
2018-03-12,855.0,825.0,845.0,830.0,648200.0,692.831298828125
2018-03-13,845.0,820.0,830.0,820.0,168600.0,684.4839477539062
2018-03-14,850.0,800.0,840.0,840.0,5309900.0,701.1786499023438
2018-03-15,850.0,820.0,850.0,830.0,376100.0,692.831298828125
2018-03-16,840.0,800.0,800.0,830.0,253400.0,692.831298828125
2018-03-19,840.0,830.0,830.0,840.0,632400.0,701.1786499023438
2018-03-20,835.0,830.0,830.0,830.0,441000.0,692.831298828125
2018-03-21,835.0,825.0,830.0,825.0,448300.0,688.6575927734375
2018-03-22,840.0,825.0,825.0,830.0,446600.0,692.831298828125
2018-03-23,830.0,800.0,830.0,815.0,895400.0,680.3102416992188
2018-03-26,845.0,815.0,845.0,825.0,10300.0,688.6575927734375
2018-03-27,840.0,795.0,825.0,815.0,67200.0,680.3102416992188
2018-03-28,815.0,795.0,795.0,800.0,5100.0,667.7892456054688
2018-03-29,830.0,795.0,795.0,800.0,69900.0,667.7892456054688
2018-03-30,800.0,800.0,800.0,800.0,0.0,667.7892456054688
2018-04-02,800.0,795.0,795.0,795.0,46300.0,663.6155395507812
2018-04-03,810.0,795.0,795.0,810.0,34800.0,676.1365356445312
2018-04-04,815.0,800.0,810.0,815.0,86100.0,680.3102416992188
2018-04-05,815.0,805.0,815.0,805.0,11000.0,671.962890625
2018-04-06,805.0,790.0,805.0,795.0,12400.0,663.6155395507812
2018-04-09,810.0,800.0,810.0,800.0,26700.0,667.7892456054688
2018-04-10,800.0,790.0,800.0,800.0,433000.0,667.7892456054688
2018-04-11,805.0,800.0,800.0,805.0,30300.0,671.962890625
2018-04-12,810.0,805.0,805.0,805.0,24300.0,671.962890625
2018-04-13,795.0,780.0,790.0,785.0,917000.0,655.2681884765625
2018-04-16,785.0,785.0,785.0,785.0,0.0,655.2681884765625
2018-04-17,785.0,785.0,785.0,785.0,0.0,655.2681884765625
2018-04-18,855.0,820.0,820.0,855.0,790300.0,713.6996459960938
2018-04-19,855.0,855.0,855.0,855.0,0.0,713.6996459960938
2018-04-20,855.0,855.0,855.0,855.0,0.0,713.6996459960938
